23/01/2023 20:11:35,25.7,28.69,38,0,0
23/01/2023 20:11:37,25.7,28.69,38,0,0
23/01/2023 20:11:38,25.7,28.69,38,0,0
23/01/2023 20:11:40,25.68,28.69,38,0,0
23/01/2023 20:11:42,25.71,28.69,38,0,0
23/01/2023 20:11:43,25.71,28.69,38,0,0
23/01/2023 20:11:45,25.67,28.69,38,0,0
23/01/2023 20:11:46,25.7,28.69,38,0,0
23/01/2023 20:11:48,25.7,28.62,38,0,0
23/01/2023 20:11:50,25.68,28.69,38,0,0
23/01/2023 20:11:51,25.65,28.69,38,0,0
23/01/2023 20:11:53,25.67,28.69,38,0,0
23/01/2023 20:11:55,25.68,28.69,38,0,0
23/01/2023 20:11:56,25.68,28.69,38,0,0
23/01/2023 20:11:58,25.67,28.69,38,0,0
23/01/2023 20:11:59,25.67,28.69,38,0,0
23/01/2023 20:12:01,25.65,28.69,38,0,0
23/01/2023 20:12:03,25.66,28.62,46,0,0
23/01/2023 20:12:04,25.66,28.69,46,0,0
23/01/2023 20:12:06,25.65,28.69,46,0,0
23/01/2023 20:12:08,25.64,28.62,46,0,0
23/01/2023 20:12:09,25.66,28.69,46,0,0
23/01/2023 20:12:11,25.66,28.69,46,0,0
23/01/2023 20:12:12,25.66,28.62,46,0,0
23/01/2023 20:12:14,25.67,28.62,46,0,0
23/01/2023 20:12:16,25.66,28.69,46,0,0
23/01/2023 20:12:17,25.65,28.69,46,0,0
23/01/2023 20:12:19,25.63,28.69,46,0,0
23/01/2023 20:12:21,25.64,28.69,46,0,0
23/01/2023 20:12:22,25.64,28.69,46,0,0
23/01/2023 20:12:24,25.65,28.62,46,0,0
23/01/2023 20:12:25,25.63,28.62,46,0,0
23/01/2023 20:12:27,25.65,28.69,46,0,0
23/01/2023 20:12:29,25.65,28.62,46,0,0
23/01/2023 20:12:30,25.64,28.62,46,0,0
23/01/2023 20:12:32,25.63,28.69,46,0,0
23/01/2023 20:12:33,25.64,28.69,46,0,0
23/01/2023 20:12:35,25.61,28.69,46,0,0
23/01/2023 20:12:37,25.63,28.62,46,0,0
23/01/2023 20:12:38,25.61,28.62,46,0,0
23/01/2023 20:12:40,25.6,28.69,46,0,0
23/01/2023 20:12:42,25.58,28.62,46,0,0
23/01/2023 20:12:43,25.59,28.62,46,0,0
23/01/2023 20:12:45,25.58,28.62,46,0,0
23/01/2023 20:12:46,25.58,28.62,46,0,0
23/01/2023 20:12:48,25.58,28.62,46,0,0
23/01/2023 20:12:50,25.58,28.62,46,0,0
23/01/2023 20:12:51,25.55,28.62,46,0,0
23/01/2023 20:12:53,25.55,28.62,46,0,0
23/01/2023 20:12:55,25.57,28.69,46,0,0
23/01/2023 20:12:56,25.58,28.62,46,0,0
23/01/2023 20:12:58,25.59,28.62,46,0,0
23/01/2023 20:12:59,25.57,28.62,46,0,0
23/01/2023 20:13:01,25.57,28.62,46,0,0
23/01/2023 20:13:03,25.57,28.62,46,0,0
23/01/2023 20:13:04,25.58,28.62,46,0,0
23/01/2023 20:13:06,25.58,28.62,46,0,0
23/01/2023 20:13:08,25.58,28.62,46,0,0
23/01/2023 20:13:09,25.57,28.62,46,0,0
23/01/2023 20:13:11,25.55,28.62,46,0,0
23/01/2023 20:13:12,25.56,28.62,46,0,0
23/01/2023 20:13:14,25.56,28.62,46,0,0
23/01/2023 20:13:16,25.57,28.62,46,0,0
23/01/2023 20:13:17,25.56,28.62,46,0,0
23/01/2023 20:13:19,25.56,28.62,46,0,0
23/01/2023 20:13:21,25.58,28.62,46,0,0
23/01/2023 20:13:22,25.58,28.62,46,0,0
23/01/2023 20:13:24,25.57,28.62,46,0,0
23/01/2023 20:13:25,25.53,28.62,46,0,0
23/01/2023 20:13:27,25.55,28.56,46,0,0
23/01/2023 20:13:29,25.54,28.62,46,0,0
23/01/2023 20:13:30,25.54,28.56,46,0,0
23/01/2023 20:13:32,25.53,28.56,46,0,0
23/01/2023 20:13:34,25.52,28.62,46,0,0
23/01/2023 20:13:35,25.52,28.62,46,0,0
23/01/2023 20:13:37,25.51,28.56,46,0,0
23/01/2023 20:13:38,25.49,28.56,46,0,0
23/01/2023 20:13:40,25.5,28.62,46,0,0
23/01/2023 20:13:42,25.51,28.56,46,0,0
23/01/2023 20:13:43,25.52,28.56,46,0,0
23/01/2023 20:13:45,25.52,28.56,46,0,0
23/01/2023 20:13:47,25.52,28.56,46,0,0
23/01/2023 20:13:48,25.51,28.56,46,0,0
23/01/2023 20:13:50,25.53,28.56,46,0,0
23/01/2023 20:13:51,25.53,28.56,46,0,0
23/01/2023 20:13:53,25.53,28.62,46,0,0
23/01/2023 20:13:55,25.55,28.56,46,0,0
23/01/2023 20:13:56,25.56,28.56,46,0,0
23/01/2023 20:13:58,25.56,28.56,46,0,0
23/01/2023 20:13:59,25.54,28.56,46,0,0
23/01/2023 20:14:01,25.55,28.56,46,0,0
23/01/2023 20:14:03,25.55,28.56,46,0,0
23/01/2023 20:14:04,25.53,28.56,46,0,0
